granularity,period,factor,return,percentile,rank,is_best
month,2024-12,gtja191/alpha_048,-0.06259,0.6041,17,0
month,2024-12,alpha101/alpha_044,-0.06153,0.6035,18,0
month,2024-12,alpha101/alpha_002,-0.06609,0.5879,19,0
month,2024-12,gtja191/alpha_092,-0.065,0.5872,20,0
month,2024-12,qlib158/min10,-0.06498,0.5798,21,0
month,2024-12,alpha101/alpha_023,-0.06024,0.5792,22,0
month,2024-12,qlib158/cntn5,-0.06535,0.5735,23,0
month,2024-12,gtja191/alpha_026,-0.07065,0.5715,24,0
month,2024-12,alpha101/alpha_080,-0.06821,0.5669,25,0
month,2024-12,alpha101/alpha_067,-0.0718,0.5593,26,0
month,2024-12,qlib158/vsumn30,-0.07309,0.557,27,0
month,2024-12,alpha101/alpha_024,-0.07563,0.5512,28,0
month,2024-12,gtja191/alpha_008,-0.07524,0.5473,29,0
month,2024-12,gtja191/alpha_025,-0.0769,0.5403,30,0
month,2024-12,qlib158/vsumn5,-0.08069,0.522,31,0
month,2024-12,qlib158/vsumn60,-0.07992,0.5083,32,0
month,2024-12,qlib158/ma10,-0.08797,0.4858,33,0
month,2024-12,alpha101/alpha_019,-0.08858,0.4833,34,0
month,2024-12,gtja191/alpha_168,-0.09096,0.4753,35,0
month,2024-12,qlib158/vma10,-0.09504,0.4574,36,0
month,2024-12,qlib158/vma60,-0.09624,0.4455,37,0
month,2024-12,alpha101/alpha_016,-0.12633,0.3112,38,0
month,2025-01,qlib158/vsumn20,0.10796,0.6526,1,1
month,2025-01,alpha101/alpha_044,0.10696,0.6481,2,0
month,2025-01,gtja191/alpha_001,0.11737,0.6478,3,0
month,2025-01,alpha101/alpha_067,0.10408,0.6392,4,0
month,2025-01,gtja191/alpha_041,0.10936,0.6283,5,0
month,2025-01,qlib158/vsumn30,0.10037,0.6267,6,0
month,2025-01,alpha101/alpha_055,0.10269,0.6209,7,0
month,2025-01,qlib158/ma10,0.09719,0.6198,8,0
month,2025-01,gtja191/alpha_090,0.09643,0.6184,9,0
month,2025-01,gtja191/alpha_016,0.09499,0.6039,10,0
month,2025-01,alpha101/alpha_002,0.09012,0.5885,11,0
month,2025-01,gtja191/alpha_157,0.08925,0.5776,12,0
month,2025-01,alpha101/alpha_069,0.09338,0.5763,13,0
month,2025-01,qlib158/vsumn60,0.08459,0.5651,14,0
month,2025-01,alpha101/alpha_026,0.08118,0.559,15,0
month,2025-01,gtja191/alpha_025,0.0824,0.554,16,0
month,2025-01,qlib158/vma60,0.07669,0.5387,17,0
month,2025-01,alpha101/alpha_015,0.07547,0.5361,18,0
month,2025-01,gtja191/alpha_048,0.08293,0.5347,19,0
month,2025-01,gtja191/alpha_037,0.07439,0.516,20,0
month,2025-01,qlib158/vsumn5,0.07196,0.4986,21,0
month,2025-01,gtja191/alpha_168,0.06876,0.4755,22,0
month,2025-01,gtja191/alpha_092,0.06175,0.4599,23,0
month,2025-01,alpha101/alpha_019,0.05282,0.443,24,0
month,2025-01,alpha101/alpha_084,0.05702,0.4413,25,0
month,2025-01,alpha101/alpha_023,0.05269,0.4382,26,0
month,2025-01,alpha101/alpha_016,0.05482,0.4287,27,0
month,2025-01,alpha101/alpha_004,0.05355,0.4229,28,0
month,2025-01,alpha101/alpha_080,0.04977,0.4226,29,0
month,2025-01,gtja191/alpha_026,0.04871,0.4225,30,0
month,2025-01,qlib158/vma10,0.06199,0.4172,31,0
month,2025-01,alpha101/alpha_024,0.04497,0.4021,32,0
month,2025-01,gtja191/alpha_008,0.04455,0.4007,33,0
month,2025-01,qlib158/cntn5,0.04282,0.3789,34,0
month,2025-01,qlib158/min10,0.03737,0.3505,35,0
month,2025-01,gtja191/alpha_006,0.02536,0.2931,36,0
month,2025-01,alpha101/alpha_088,0.01763,0.2716,37,0
month,2025-01,alpha101/alpha_027,0.00875,0.2298,38,0
month,2025-02,qlib158/vsumn20,0.08122,0.6849,1,1
month,2025-02,alpha101/alpha_002,0.07358,0.6796,2,0
month,2025-02,qlib158/vsumn30,0.05924,0.6579,3,0
month,2025-02,gtja191/alpha_168,0.06921,0.6474,4,0
month,2025-02,alpha101/alpha_044,0.05916,0.6364,5,0
month,2025-02,alpha101/alpha_015,0.05374,0.6281,6,0
month,2025-02,qlib158/vsumn60,0.05217,0.6266,7,0
month,2025-02,qlib158/vma10,0.06724,0.6261,8,0
month,2025-02,alpha101/alpha_055,0.05885,0.6215,9,0
month,2025-02,qlib158/vsumn5,0.04993,0.5955,10,0
month,2025-02,qlib158/vma60,0.05102,0.5849,11,0
month,2025-02,gtja191/alpha_016,0.04641,0.5839,12,0
month,2025-02,gtja191/alpha_090,0.04471,0.5824,13,0
month,2025-02,alpha101/alpha_026,0.04157,0.5752,14,0
month,2025-02,gtja191/alpha_001,0.04012,0.559,15,0
month,2025-02,alpha101/alpha_016,0.05279,0.5444,16,0
month,2025-02,gtja191/alpha_048,0.03551,0.5405,17,0
month,2025-02,alpha101/alpha_088,0.03163,0.5247,18,0
month,2025-02,qlib158/min10,0.03264,0.5216,19,0
month,2025-02,alpha101/alpha_067,0.03491,0.502,20,0
month,2025-02,gtja191/alpha_092,0.02597,0.4976,21,0
month,2025-02,gtja191/alpha_157,0.02639,0.4938,22,0
month,2025-02,qlib158/cntn5,0.02268,0.4774,23,0
month,2025-02,alpha101/alpha_080,0.02031,0.4627,24,0
month,2025-02,alpha101/alpha_069,0.0152,0.4405,25,0
month,2025-02,alpha101/alpha_004,0.01449,0.4357,26,0
month,2025-02,gtja191/alpha_006,0.01272,0.4258,27,0
month,2025-02,gtja191/alpha_041,0.01112,0.4104,28,0
month,2025-02,gtja191/alpha_025,0.0053,0.3931,29,0
month,2025-02,alpha101/alpha_027,0.0052,0.3873,30,0
month,2025-02,alpha101/alpha_084,-0.00278,0.3493,31,0
month,2025-02,gtja191/alpha_026,-0.00524,0.3414,32,0
month,2025-02,gtja191/alpha_008,-0.00622,0.3357,33,0
month,2025-02,qlib158/ma10,-0.01332,0.3318,34,0
month,2025-02,alpha101/alpha_024,-0.01988,0.2918,35,0
month,2025-02,gtja191/alpha_037,-0.03358,0.2247,36,0
month,2025-02,alpha101/alpha_023,-0.03605,0.2237,37,0
month,2025-02,alpha101/alpha_019,-0.04424,0.185,38,0
month,2025-03,alpha101/alpha_027,-0.00064,0.7718,1,1
month,2025-03,alpha101/alpha_088,-0.00533,0.7593,2,0
month,2025-03,gtja191/alpha_006,-0.01089,0.7376,3,0
month,2025-03,alpha101/alpha_026,-0.02755,0.685,4,0
month,2025-03,gtja191/alpha_090,-0.03285,0.683,5,0
month,2025-03,alpha101/alpha_004,-0.02498,0.6765,6,0
month,2025-03,alpha101/alpha_080,-0.02441,0.6749,7,0
month,2025-03,qlib158/min10,-0.03552,0.6535,8,0
month,2025-03,alpha101/alpha_055,-0.04109,0.653,9,0
month,2025-03,qlib158/vsumn60,-0.04087,0.6454,10,0
month,2025-03,gtja191/alpha_016,-0.04214,0.6434,11,0
month,2025-03,qlib158/vsumn5,-0.0443,0.6207,12,0
month,2025-03,qlib158/cntn5,-0.04619,0.6131,13,0
month,2025-03,alpha101/alpha_044,-0.05069,0.6093,14,0
month,2025-03,qlib158/vsumn30,-0.05335,0.607,15,0
month,2025-03,alpha101/alpha_015,-0.05197,0.594,16,0
month,2025-03,qlib158/vsumn20,-0.05743,0.5779,17,0
month,2025-03,qlib158/vma10,-0.05822,0.5767,18,0
month,2025-03,alpha101/alpha_016,-0.06681,0.5438,19,0
month,2025-03,gtja191/alpha_001,-0.06681,0.5392,20,0
month,2025-03,alpha101/alpha_002,-0.06901,0.5368,21,0
month,2025-03,gtja191/alpha_092,-0.07361,0.5188,22,0
month,2025-03,alpha101/alpha_084,-0.07671,0.5038,23,0
month,2025-03,alpha101/alpha_067,-0.07571,0.5029,24,0
month,2025-03,alpha101/alpha_069,-0.07884,0.4982,25,0
month,2025-03,gtja191/alpha_026,-0.07813,0.4961,26,0
month,2025-03,gtja191/alpha_041,-0.0792,0.4942,27,0
month,2025-03,gtja191/alpha_008,-0.0803,0.4933,28,0
month,2025-03,gtja191/alpha_168,-0.08079,0.4863,29,0
month,2025-03,gtja191/alpha_025,-0.08203,0.4827,30,0
month,2025-03,gtja191/alpha_157,-0.08834,0.4611,31,0
month,2025-03,alpha101/alpha_024,-0.08764,0.4587,32,0
month,2025-03,qlib158/vma60,-0.08739,0.4556,33,0
month,2025-03,gtja191/alpha_048,-0.09329,0.4362,34,0
month,2025-03,gtja191/alpha_037,-0.09613,0.435,35,0
month,2025-03,alpha101/alpha_023,-0.10403,0.3998,36,0
month,2025-03,qlib158/ma10,-0.1063,0.3839,37,0
month,2025-03,alpha101/alpha_019,-0.16901,0.1571,38,0
month,2025-04,gtja191/alpha_168,0.12127,0.7194,1,1
month,2025-04,alpha101/alpha_055,0.11546,0.7182,2,0
month,2025-04,qlib158/vsumn20,0.10685,0.6994,3,0
month,2025-04,qlib158/ma10,0.0984,0.659,4,0
month,2025-04,qlib158/vma10,0.09001,0.639,5,0
month,2025-04,qlib158/vma60,0.09341,0.6319,6,0
month,2025-04,alpha101/alpha_002,0.08036,0.6251,7,0
month,2025-04,qlib158/vsumn30,0.07772,0.6184,8,0
month,2025-04,qlib158/vsumn60,0.07523,0.6073,9,0
month,2025-04,gtja191/alpha_090,0.07838,0.6029,10,0
month,2025-04,gtja191/alpha_016,0.07434,0.593,11,0
month,2025-04,gtja191/alpha_001,0.08052,0.5857,12,0
month,2025-04,alpha101/alpha_015,0.07073,0.5698,13,0
month,2025-04,alpha101/alpha_026,0.067,0.5686,14,0
month,2025-04,alpha101/alpha_044,0.06962,0.5638,15,0
month,2025-04,gtja191/alpha_048,0.06868,0.5607,16,0
month,2025-04,qlib158/vsumn5,0.06106,0.5358,17,0
month,2025-04,alpha101/alpha_069,0.06319,0.5311,18,0
month,2025-04,alpha101/alpha_019,0.06018,0.5262,19,0
month,2025-04,alpha101/alpha_004,0.05239,0.5005,20,0
month,2025-04,alpha101/alpha_016,0.05523,0.5,21,0
month,2025-04,gtja191/alpha_157,0.04917,0.4816,22,0
month,2025-04,alpha101/alpha_067,0.04595,0.4728,23,0
month,2025-04,alpha101/alpha_088,0.04244,0.4553,24,0
month,2025-04,qlib158/min10,0.04694,0.4527,25,0
month,2025-04,gtja191/alpha_041,0.04178,0.4489,26,0
month,2025-04,alpha101/alpha_080,0.03961,0.4477,27,0
month,2025-04,qlib158/cntn5,0.03993,0.4367,28,0
month,2025-04,gtja191/alpha_006,0.02868,0.4086,29,0
month,2025-04,alpha101/alpha_027,0.0252,0.3916,30,0
month,2025-04,gtja191/alpha_025,0.02828,0.39,31,0
month,2025-04,gtja191/alpha_092,0.0257,0.38,32,0
month,2025-04,gtja191/alpha_037,0.01929,0.3397,33,0
month,2025-04,gtja191/alpha_008,0.01518,0.3293,34,0
month,2025-04,alpha101/alpha_084,0.01391,0.3169,35,0
month,2025-04,gtja191/alpha_026,0.01054,0.309,36,0
month,2025-04,alpha101/alpha_023,-0.00276,0.2952,37,0
month,2025-04,alpha101/alpha_024,0.00181,0.2599,38,0
month,2025-05,qlib158/vma10,0.08085,0.7346,1,1
month,2025-05,gtja191/alpha_168,0.06571,0.696,2,0
month,2025-05,alpha101/alpha_044,0.04829,0.6766,3,0
month,2025-05,alpha101/alpha_016,0.07191,0.6729,4,0
month,2025-05,alpha101/alpha_055,0.05119,0.6665,5,0
month,2025-05,gtja191/alpha_090,0.04519,0.6529,6,0
month,2025-05,alpha101/alpha_002,0.0507,0.6438,7,0
month,2025-05,gtja191/alpha_048,0.05428,0.6433,8,0
month,2025-05,alpha101/alpha_019,0.04836,0.623,9,0
month,2025-05,qlib158/ma10,0.05637,0.6223,10,0
month,2025-05,qlib158/vsumn30,0.03953,0.6216,11,0
month,2025-05,qlib158/vsumn60,0.04008,0.6144,12,0
month,2025-05,gtja191/alpha_001,0.04001,0.614,13,0
month,2025-05,alpha101/alpha_015,0.03352,0.6015,14,0
month,2025-05,qlib158/vsumn20,0.04481,0.5988,15,0
month,2025-05,gtja191/alpha_016,0.02834,0.5758,16,0
month,2025-05,alpha101/alpha_026,0.02876,0.5691,17,0
month,2025-05,qlib158/min10,0.03236,0.5641,18,0
month,2025-05,alpha101/alpha_069,0.03776,0.5376,19,0
month,2025-05,gtja191/alpha_006,0.01767,0.5213,20,0
month,2025-05,alpha101/alpha_088,0.01732,0.5191,21,0
month,2025-05,alpha101/alpha_004,0.01856,0.5157,22,0
month,2025-05,qlib158/cntn5,0.02932,0.5147,23,0
month,2025-05,gtja191/alpha_037,0.02076,0.5141,24,0
month,2025-05,qlib158/vma60,0.02029,0.5075,25,0
month,2025-05,alpha101/alpha_084,0.02577,0.5016,26,0
month,2025-05,alpha101/alpha_067,0.01669,0.5014,27,0
month,2025-05,alpha101/alpha_024,0.01647,0.4996,28,0
month,2025-05,alpha101/alpha_027,0.01214,0.4885,29,0
month,2025-05,alpha101/alpha_080,0.01342,0.488,30,0
month,2025-05,alpha101/alpha_023,0.02669,0.4835,31,0
month,2025-05,gtja191/alpha_041,0.01593,0.4773,32,0
month,2025-05,gtja191/alpha_092,0.00853,0.4635,33,0
month,2025-05,gtja191/alpha_157,0.01487,0.4569,34,0
month,2025-05,qlib158/vsumn5,0.00923,0.4394,35,0
month,2025-05,gtja191/alpha_025,0.00057,0.4164,36,0
month,2025-05,gtja191/alpha_026,0.00107,0.4092,37,0
month,2025-05,gtja191/alpha_008,-0.00751,0.3694,38,0
month,2025-06,qlib158/vsumn60,0.08998,0.6999,1,1
month,2025-06,gtja191/alpha_016,0.07822,0.6687,2,0
month,2025-06,qlib158/vsumn20,0.07328,0.6192,3,0
month,2025-06,qlib158/vsumn30,0.0959,0.6084,4,0
month,2025-06,gtja191/alpha_037,0.07435,0.5984,5,0
month,2025-06,alpha101/alpha_015,0.06524,0.589,6,0
month,2025-06,alpha101/alpha_002,0.06511,0.5866,7,0
month,2025-06,alpha101/alpha_026,0.06297,0.5825,8,0
month,2025-06,alpha101/alpha_044,0.05947,0.5546,9,0
month,2025-06,qlib158/vsumn5,0.05563,0.5478,10,0
month,2025-06,alpha101/alpha_023,0.06678,0.5472,11,0
month,2025-06,alpha101/alpha_055,0.05485,0.5454,12,0
month,2025-06,gtja191/alpha_090,0.05479,0.5333,13,0
month,2025-06,gtja191/alpha_008,0.0533,0.5317,14,0
month,2025-06,alpha101/alpha_067,0.06569,0.5311,15,0
month,2025-06,alpha101/alpha_016,0.05718,0.5258,16,0
month,2025-06,qlib158/vma60,0.04969,0.5186,17,0
month,2025-06,gtja191/alpha_092,0.05613,0.5141,18,0
month,2025-06,alpha101/alpha_080,0.05167,0.5132,19,0
month,2025-06,gtja191/alpha_025,0.05111,0.5116,20,0
month,2025-06,gtja191/alpha_026,0.04944,0.503,21,0
month,2025-06,gtja191/alpha_168,0.04745,0.494,22,0
month,2025-06,gtja191/alpha_001,0.04543,0.4805,23,0
month,2025-06,alpha101/alpha_024,0.04488,0.4741,24,0
month,2025-06,qlib158/min10,0.043,0.4659,25,0
month,2025-06,qlib158/vma10,0.04257,0.4642,26,0
month,2025-06,alpha101/alpha_004,0.04061,0.4558,27,0
month,2025-06,alpha101/alpha_088,0.04238,0.4538,28,0
month,2025-06,alpha101/alpha_069,0.04137,0.4537,29,0
month,2025-06,alpha101/alpha_019,0.03986,0.4517,30,0
month,2025-06,gtja191/alpha_048,0.03897,0.4475,31,0
month,2025-06,alpha101/alpha_027,0.03714,0.4389,32,0
month,2025-06,qlib158/ma10,0.03358,0.4178,33,0
month,2025-06,gtja191/alpha_157,0.03437,0.4017,34,0
month,2025-06,alpha101/alpha_084,0.03163,0.398,35,0
month,2025-06,gtja191/alpha_041,0.03138,0.398,36,0
month,2025-06,qlib158/cntn5,0.02896,0.3845,37,0
month,2025-06,gtja191/alpha_006,0.02811,0.3742,38,0
month,2025-07,gtja191/alpha_037,0.12806,0.7571,1,1
month,2025-07,gtja191/alpha_008,0.11397,0.7033,2,0
month,2025-07,gtja191/alpha_026,0.10735,0.6974,3,0
month,2025-07,alpha101/alpha_023,0.11329,0.6819,4,0
month,2025-07,alpha101/alpha_024,0.10113,0.6807,5,0
month,2025-07,gtja191/alpha_041,0.0941,0.6646,6,0
month,2025-07,gtja191/alpha_092,0.09017,0.6604,7,0
month,2025-07,alpha101/alpha_084,0.09427,0.6421,8,0
month,2025-07,gtja191/alpha_025,0.08938,0.6305,9,0
month,2025-07,qlib158/vsumn20,0.07873,0.6274,10,0
month,2025-07,alpha101/alpha_015,0.07815,0.6266,11,0
month,2025-07,gtja191/alpha_157,0.08209,0.6192,12,0
month,2025-07,alpha101/alpha_055,0.07109,0.6062,13,0
month,2025-07,alpha101/alpha_069,0.08118,0.6037,14,0
month,2025-07,qlib158/vsumn30,0.07077,0.6034,15,0
month,2025-07,alpha101/alpha_026,0.06944,0.6021,16,0
month,2025-07,gtja191/alpha_090,0.06953,0.5896,17,0
month,2025-07,gtja191/alpha_048,0.07389,0.574,18,0
month,2025-07,alpha101/alpha_044,0.06986,0.5697,19,0
month,2025-07,qlib158/vsumn5,0.06211,0.563,20,0
month,2025-07,alpha101/alpha_002,0.068,0.5629,21,0
month,2025-07,gtja191/alpha_001,0.06197,0.56,22,0
month,2025-07,qlib158/cntn5,0.06278,0.5547,23,0
month,2025-07,gtja191/alpha_016,0.06119,0.5433,24,0
month,2025-07,gtja191/alpha_168,0.06662,0.5417,25,0
month,2025-07,qlib158/vma10,0.05641,0.519,26,0
month,2025-07,qlib158/ma10,0.05805,0.4941,27,0
month,2025-07,alpha101/alpha_019,0.06459,0.4937,28,0
month,2025-07,qlib158/vsumn60,0.0468,0.487,29,0
month,2025-07,alpha101/alpha_067,0.04538,0.482,30,0
month,2025-07,qlib158/min10,0.04482,0.4717,31,0
month,2025-07,alpha101/alpha_016,0.03975,0.4372,32,0
month,2025-07,qlib158/vma60,0.03668,0.4317,33,0
month,2025-07,alpha101/alpha_088,0.03594,0.4221,34,0
month,2025-07,alpha101/alpha_080,0.02486,0.3672,35,0
month,2025-07,alpha101/alpha_027,0.02188,0.3578,36,0
month,2025-07,alpha101/alpha_004,0.01898,0.3379,37,0
month,2025-07,gtja191/alpha_006,0.01576,0.3086,38,0
month,2025-08,gtja191/alpha_037,0.11273,0.7735,1,1
month,2025-08,alpha101/alpha_023,0.10013,0.7421,2,0
month,2025-08,gtja191/alpha_026,0.07491,0.704,3,0
month,2025-08,alpha101/alpha_024,0.07646,0.6793,4,0
month,2025-08,alpha101/alpha_002,0.05356,0.6748,5,0
month,2025-08,gtja191/alpha_016,0.04228,0.6712,6,0
month,2025-08,gtja191/alpha_008,0.07082,0.6542,7,0
month,2025-08,gtja191/alpha_025,0.06297,0.6476,8,0
month,2025-08,alpha101/alpha_084,0.05015,0.633,9,0
month,2025-08,gtja191/alpha_092,0.04455,0.6328,10,0
month,2025-08,gtja191/alpha_090,0.03065,0.6247,11,0
month,2025-08,qlib158/vsumn20,0.02515,0.6178,12,0
month,2025-08,alpha101/alpha_015,0.02914,0.6127,13,0
month,2025-08,alpha101/alpha_026,0.02418,0.6095,14,0
month,2025-08,qlib158/vsumn30,0.02219,0.609,15,0
month,2025-08,qlib158/vsumn5,0.03416,0.6044,16,0
month,2025-08,alpha101/alpha_067,0.02537,0.6008,17,0
month,2025-08,alpha101/alpha_019,0.04573,0.5922,18,0
month,2025-08,alpha101/alpha_016,0.02719,0.5904,19,0
month,2025-08,gtja191/alpha_001,0.02026,0.5868,20,0
month,2025-08,alpha101/alpha_044,0.01913,0.5847,21,0
month,2025-08,gtja191/alpha_041,0.02492,0.5817,22,0
month,2025-08,alpha101/alpha_069,0.02232,0.5683,23,0
month,2025-08,qlib158/vsumn60,0.01291,0.5675,24,0
month,2025-08,qlib158/vma10,0.01769,0.5659,25,0
month,2025-08,gtja191/alpha_157,0.02007,0.5631,26,0
month,2025-08,qlib158/cntn5,0.0121,0.5623,27,0
month,2025-08,gtja191/alpha_048,0.01544,0.5604,28,0
month,2025-08,qlib158/min10,0.01223,0.5538,29,0
month,2025-08,alpha101/alpha_055,0.00824,0.5436,30,0
month,2025-08,alpha101/alpha_080,0.00593,0.527,31,0
month,2025-08,qlib158/vma60,0.00139,0.5191,32,0
month,2025-08,gtja191/alpha_168,0.00057,0.5054,33,0
month,2025-08,alpha101/alpha_088,-0.00779,0.4779,34,0
month,2025-08,alpha101/alpha_004,-0.02001,0.4206,35,0
month,2025-08,qlib158/ma10,-0.02203,0.3958,36,0
month,2025-08,gtja191/alpha_006,-0.02689,0.3822,37,0
month,2025-08,alpha101/alpha_027,-0.03365,0.3448,38,0
month,2025-09,gtja191/alpha_016,0.03813,0.6831,1,1
month,2025-09,alpha101/alpha_055,0.03772,0.6811,2,0
month,2025-09,qlib158/vma10,0.053,0.6768,3,0
month,2025-09,alpha101/alpha_080,0.03611,0.6749,4,0
month,2025-09,alpha101/alpha_004,0.03615,0.6741,5,0
month,2025-09,gtja191/alpha_168,0.03822,0.6566,6,0
month,2025-09,gtja191/alpha_090,0.03315,0.6511,7,0
month,2025-09,alpha101/alpha_088,0.02623,0.6492,8,0
month,2025-09,alpha101/alpha_044,0.03509,0.6446,9,0
month,2025-09,alpha101/alpha_016,0.04058,0.6318,10,0
month,2025-09,gtja191/alpha_001,0.02483,0.6295,11,0
month,2025-09,alpha101/alpha_015,0.02306,0.6291,12,0
month,2025-09,qlib158/vma60,0.02493,0.617,13,0
month,2025-09,qlib158/min10,0.02553,0.6145,14,0
month,2025-09,qlib158/vsumn30,0.02302,0.6111,15,0
month,2025-09,alpha101/alpha_026,0.02036,0.6108,16,0
month,2025-09,qlib158/vsumn60,0.01748,0.6056,17,0
month,2025-09,alpha101/alpha_002,0.01648,0.6034,18,0
month,2025-09,qlib158/vsumn20,0.02093,0.6012,19,0
month,2025-09,qlib158/cntn5,0.01751,0.599,20,0
month,2025-09,gtja191/alpha_006,0.01534,0.5921,21,0
month,2025-09,gtja191/alpha_092,0.02059,0.5776,22,0
month,2025-09,gtja191/alpha_048,0.01243,0.5719,23,0
month,2025-09,alpha101/alpha_027,0.00864,0.5658,24,0
month,2025-09,qlib158/ma10,0.01454,0.562,25,0
month,2025-09,qlib158/vsumn5,0.00655,0.5502,26,0
month,2025-09,alpha101/alpha_084,0.0157,0.5492,27,0
month,2025-09,alpha101/alpha_023,0.00715,0.5442,28,0
month,2025-09,alpha101/alpha_069,0.01144,0.5412,29,0
month,2025-09,gtja191/alpha_041,0.00748,0.5391,30,0
month,2025-09,gtja191/alpha_037,0.00257,0.5311,31,0
month,2025-09,alpha101/alpha_067,0.00434,0.527,32,0
month,2025-09,alpha101/alpha_024,-0.00199,0.514,33,0
month,2025-09,gtja191/alpha_008,-0.00036,0.514,34,0
month,2025-09,alpha101/alpha_019,-0.00231,0.5112,35,0
month,2025-09,gtja191/alpha_026,-0.00282,0.5056,36,0
month,2025-09,gtja191/alpha_157,0.00069,0.4961,37,0
month,2025-09,gtja191/alpha_025,-0.01555,0.4384,38,0
month,2025-10,qlib158/vsumn60,0.04384,0.6532,1,1
month,2025-10,qlib158/vsumn20,0.03238,0.648,2,0
month,2025-10,alpha101/alpha_016,0.04073,0.629,3,0
month,2025-10,alpha101/alpha_026,0.02483,0.6144,4,0
month,2025-10,alpha101/alpha_044,0.02448,0.6096,5,0
month,2025-10,alpha101/alpha_004,0.02277,0.6092,6,0
month,2025-10,alpha101/alpha_080,0.02209,0.6036,7,0
month,2025-10,gtja191/alpha_168,0.0254,0.5956,8,0
month,2025-10,alpha101/alpha_088,0.01871,0.5924,9,0
month,2025-10,qlib158/vsumn30,0.01723,0.574,10,0
month,2025-10,alpha101/alpha_055,0.01523,0.5646,11,0
month,2025-10,gtja191/alpha_090,0.01282,0.5563,12,0
month,2025-10,gtja191/alpha_048,0.01128,0.5552,13,0
month,2025-10,gtja191/alpha_016,0.01016,0.5452,14,0
month,2025-10,alpha101/alpha_027,0.01041,0.5428,15,0
month,2025-10,qlib158/cntn5,0.0067,0.5344,16,0
month,2025-10,gtja191/alpha_006,0.007,0.5342,17,0
month,2025-10,qlib158/min10,0.00926,0.5307,18,0
month,2025-10,qlib158/vsumn5,0.00862,0.5231,19,0
month,2025-10,alpha101/alpha_067,0.01037,0.5229,20,0
month,2025-10,qlib158/vma10,0.01149,0.5214,21,0
month,2025-10,alpha101/alpha_002,0.00436,0.5194,22,0
month,2025-10,qlib158/ma10,0.00949,0.5184,23,0
month,2025-10,alpha101/alpha_015,0.00299,0.5134,24,0
month,2025-10,qlib158/vma60,0.00563,0.5039,25,0
month,2025-10,gtja191/alpha_025,0.00232,0.5002,26,0
month,2025-10,gtja191/alpha_026,0.00147,0.4979,27,0
month,2025-10,gtja191/alpha_008,-0.00013,0.4936,28,0
month,2025-10,gtja191/alpha_157,-0.00667,0.4669,29,0
month,2025-10,alpha101/alpha_024,-0.00852,0.4588,30,0
month,2025-10,gtja191/alpha_037,-0.00818,0.4558,31,0
month,2025-10,gtja191/alpha_001,-0.00949,0.452,32,0
month,2025-10,alpha101/alpha_019,-0.01014,0.4493,33,0
month,2025-10,alpha101/alpha_023,-0.01561,0.4209,34,0
month,2025-10,gtja191/alpha_092,-0.02494,0.396,35,0
month,2025-10,gtja191/alpha_041,-0.02267,0.3951,36,0
month,2025-10,alpha101/alpha_069,-0.02367,0.3946,37,0
month,2025-10,alpha101/alpha_084,-0.02932,0.3599,38,0
month,2025-11,gtja191/alpha_026,0.04598,0.7629,1,1
month,2025-11,gtja191/alpha_037,0.03842,0.7477,2,0
month,2025-11,gtja191/alpha_025,0.03481,0.7387,3,0
month,2025-11,gtja191/alpha_008,0.04003,0.7349,4,0
month,2025-11,gtja191/alpha_041,0.02396,0.7082,5,0
month,2025-11,alpha101/alpha_024,0.03836,0.6966,6,0
month,2025-11,gtja191/alpha_001,0.01587,0.6918,7,0
month,2025-11,alpha101/alpha_069,0.01981,0.6914,8,0
month,2025-11,alpha101/alpha_084,0.01826,0.6892,9,0
month,2025-11,gtja191/alpha_157,0.01632,0.6714,10,0
month,2025-11,qlib158/vma10,0.02551,0.651,11,0
month,2025-11,qlib158/vsumn30,0.00238,0.6503,12,0
month,2025-11,alpha101/alpha_026,0.00249,0.6449,13,0
month,2025-11,qlib158/vma60,0.00864,0.6354,14,0
month,2025-11,alpha101/alpha_016,0.0186,0.6286,15,0
month,2025-11,gtja191/alpha_092,-0.00076,0.6201,16,0
month,2025-11,qlib158/ma10,-0.00084,0.6161,17,0
month,2025-11,alpha101/alpha_002,-0.00278,0.6122,18,0
month,2025-11,gtja191/alpha_048,-0.00363,0.6105,19,0
month,2025-11,alpha101/alpha_067,-0.00346,0.6084,20,0
